,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
178,5350,550,98058,2019-07-23,410000,4800,2660,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
179,5350,80,98058,2019-07-25,539900,5236,2780,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
180,5350,710,98058,2019-08-28,430000,4864,2460,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
181,5350,680,98058,2019-11-01,430000,5341,2660,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
182,5900,410,98116,2019-02-17,942500,5000,2020,Traffic Noise,1,2,0,0,0,None,0,0,0,0,3,0,0,3,0,0,0,5.0,0,1,0
183,5900,90,98116,2019-02-21,935000,5000,1680,Traffic Noise,1,2,0,0,0,None,0,0,0,0,2,0,0,2,0,0,0,5.0,1,0,0
184,5900,201,98116,2019-05-02,271236,6300,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,3,0,0,0,6.0,0,0,0
185,5950,100,98032,2019-03-03,453000,7789,2120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
186,6500,365,98126,2019-02-21,605000,6550,1360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,2,0,0,0,4.0,1,1,0
187,6500,265,98126,2019-03-14,728000,6550,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,5.0,0,1,0
188,6500,230,98126,2019-03-22,755000,6421,2170,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
189,6500,180,98126,2019-05-14,1005000,5381,2710,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,6.0,1,1,0
190,6500,175,98126,2019-09-04,340000,6585,650,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,1,2,0,0,0,4.0,1,0,0
191,6500,445,98136,2019-05-20,723935,6275,1600,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,5.0,1,1,0
192,6500,380,98136,2019-08-02,760000,6441,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,5.0,0,1,0
193,6600,470,98126,2019-04-11,730000,6550,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
194,6600,45,98126,2019-08-07,972000,6350,1520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
195,6600,475,98126,2019-09-23,605000,6550,960,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,1,1,0
196,6600,465,98126,2019-09-26,705000,6550,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
197,6600,395,98126,2019-10-25,167500,6450,2350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
198,6600,445,98126,2019-12-10,720000,6550,1810,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
199,7200,18,98103,2019-09-30,440000,1429,580,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
200,7800,10,98103,2019-10-30,1300000,1108,1470,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
201,8400,171,98146,2019-03-12,575000,7500,3010,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
202,8400,96,98146,2019-06-04,389950,6665,960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1
203,8400,210,98146,2019-11-06,380000,7200,980,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
204,8700,327,98055,2019-04-26,372500,21084,2720,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
205,8700,305,98055,2019-05-22,440000,5649,2140,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0
206,8700,224,98055,2019-07-15,395000,11400,910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
207,8700,215,98055,2019-07-25,255000,10500,1150,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,4.0,0,0,0
208,8700,281,98055,2019-07-29,625000,14254,2550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
209,8700,104,98055,2019-09-12,590000,8896,2910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
210,8700,226,98055,2019-10-03,590000,26000,2050,Traffic Noise,1,2,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,0,0
211,8700,283,98055,2019-10-31,585000,7800,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
212,8800,453,98055,2019-04-16,212500,10125,1120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
213,8800,278,98055,2019-06-13,725000,5941,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
214,8800,172,98055,2019-09-04,505000,4065,2280,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
215,8800,280,98055,2019-09-30,698888,8833,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
216,8800,71,98055,2019-10-02,132872,13939,1340,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
217,8800,279,98055,2019-11-21,700000,5065,2878,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
218,8800,480,98055,2019-11-25,500000,44866,1660,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,4.0,0,0,0
219,8800,263,98058,2019-06-19,675000,7300,2932,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
220,8800,262,98058,2019-07-16,675000,7300,2932,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
221,8800,260,98058,2019-07-16,685000,8321,3127,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
222,8800,264,98058,2019-07-16,690000,7000,3127,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
223,8800,224,98058,2019-10-28,999000,8909,3734,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
224,8800,68,98058,2019-03-26,490000,6730,1660,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
225,9100,335,98103,2019-02-13,790000,3100,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
226,9100,135,98103,2019-03-12,1050000,4000,2060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
227,9100,140,98103,2019-06-18,1675000,5000,3150,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
228,9800,1050,98075,2019-01-22,1592500,13115,5290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,4,0,0,0,0,0,10.0,1,1,1
229,9800,690,98075,2019-01-24,1260000,17063,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
230,9800,960,98075,2019-02-07,1250000,16625,4400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
231,9800,950,98075,2019-03-26,1285500,14757,4140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,0,0,10.0,0,0,1
232,9800,500,98075,2019-05-09,1250000,13696,4540,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
233,9800,490,98075,2019-07-15,1300000,13690,4310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
234,9800,460,98075,2019-08-09,1307000,14724,5220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
235,9800,160,98075,2019-08-15,1740000,21720,5560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,0,0,11.0,1,0,1
236,9800,410,98075,2019-08-22,1560000,16380,6350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,1,1
237,9800,340,98075,2019-09-23,1295000,16767,4580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
238,9800,1250,98075,2019-10-05,1175000,14837,3950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
239,9800,780,98075,2019-11-13,1295000,16531,5210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
240,9800,940,98075,2019-12-03,1178000,16550,4870,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
241,9800,1170,98075,2019-12-12,1380000,15783,4840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
242,9802,680,98075,2019-04-23,1225000,8520,4080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
243,9802,240,98075,2019-06-25,949000,9482,3470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
244,9802,320,98075,2019-07-30,1017500,7447,3490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
245,9803,320,98075,2019-05-06,1025000,7339,3480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
246,9803,50,98075,2019-12-27,1015000,9757,3780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
247,9830,30,98024,2019-12-17,1625000,126925,4780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
248,9830,200,98024,2019-11-18,1320000,129003,4020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
249,9830,90,98024,2019-12-19,1350000,132616,4650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
250,10030,260,98024,2019-07-18,500000,3274,1630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
251,10030,120,98024,2019-12-11,615000,4517,2390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
252,10050,320,98003,2019-03-19,387400,7212,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
253,10050,270,98003,2019-06-03,395000,6791,1460,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
254,10050,380,98003,2019-12-12,445000,6446,1480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
255,10060,950,98023,2019-01-14,409950,7560,2330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
256,10060,1220,98023,2019-03-25,359950,9600,1430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
257,10060,800,98023,2019-05-24,385000,7125,1330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,1
258,10060,650,98023,2019-05-29,360000,9100,1400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
259,10060,1040,98023,2019-06-05,381000,8908,1390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
260,10060,1090,98023,2019-07-29,311000,7412,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
261,10060,1150,98023,2019-08-20,352000,7320,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
262,10060,1020,98023,2019-10-11,388000,8125,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
263,10100,120,98023,2019-03-17,664950,8193,3030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
264,10100,80,98023,2019-04-16,715000,8086,3381,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
265,10100,90,98023,2019-04-28,624950,7050,3030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
266,10100,70,98023,2019-06-15,617665,7548,2731,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
267,10100,100,98023,2019-10-01,684950,8082,3381,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
268,10101,160,98031,2019-02-19,490000,7330,2150,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
269,10300,190,98115,2019-08-09,1215000,4600,1180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
270,10340,250,98003,2019-06-21,420000,7573,1852,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
271,10340,360,98003,2019-06-27,388000,7485,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
272,10450,960,98023,2019-02-14,355000,7210,1250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
273,10450,190,98023,2019-04-26,387500,8680,2180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
274,10450,1030,98023,2019-08-27,335000,7948,1050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
275,10450,890,98023,2019-11-19,396000,7334,1863,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
276,10451,60,98023,2019-03-18,389000,7210,1720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
277,10451,440,98023,2019-05-21,391100,7615,1500,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
278,10451,540,98023,2019-09-18,352500,8107,1450,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
279,10451,90,98023,2019-11-22,377000,7615,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
280,10452,210,98023,2019-09-19,430000,8955,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
281,10453,270,98023,2019-02-05,308500,6943,1100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
282,10453,50,98023,2019-08-05,325000,6825,1490,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
283,10453,320,98023,2019-08-22,350000,7080,1430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
284,10453,470,98023,2019-12-06,375000,6805,1430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
285,10454,600,98023,2019-02-21,367400,5879,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
286,10454,480,98023,2019-02-21,328000,9850,1740,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
287,10454,70,98023,2019-06-17,350000,5553,1570,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
288,10454,640,98023,2019-08-01,385000,6031,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
289,10454,410,98023,2019-08-12,389950,7231,1580,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
290,10454,10,98023,2019-08-26,420000,6455,1689,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
291,10454,120,98023,2019-09-16,372000,8892,1530,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
292,10454,630,98023,2019-09-23,375000,7328,1480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
293,10454,830,98023,2019-11-12,390000,5921,1640,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
294,10455,460,98023,2019-08-19,450000,8842,1960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
295,10455,510,98023,2019-08-28,431000,6434,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
296,10455,720,98023,2019-11-13,395000,7268,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
297,10456,430,98023,2019-08-14,395000,7318,1870,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
298,10456,280,98023,2019-08-27,399950,6180,1990,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
299,10457,640,98023,2019-10-15,421000,6619,1980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
300,10457,740,98023,2019-10-24,412000,9306,1860,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
301,10457,500,98023,2019-11-04,425000,6330,1910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
302,10457,690,98023,2019-11-05,455000,6300,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
303,10600,20,98117,2019-01-03,555000,8068,1090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
304,10600,80,98117,2019-12-06,588000,8100,1720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
305,10600,150,98177,2019-09-12,700000,8168,1200,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,1
306,10700,50,98177,2019-02-26,1040000,6231,1650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
307,10700,32,98177,2019-03-07,730000,2900,1820,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
308,10700,30,98177,2019-04-26,570000,1654,1340,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
309,10700,12,98177,2019-02-25,800000,1346,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
310,10800,116,98177,2019-05-21,520000,1187,1290,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
311,10800,30,98177,2019-12-16,675000,12900,1650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
312,10920,440,98023,2019-03-06,400000,13934,1970,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
313,10920,590,98023,2019-03-20,405000,9486,2560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
314,10920,50,98023,2019-05-13,450000,7125,2440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
315,10920,570,98023,2019-07-26,449500,6696,2410,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
316,10920,190,98023,2019-08-26,425000,7313,2610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
317,10920,30,98023,2019-12-08,440000,7272,1910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
318,10921,460,98023,2019-03-13,423000,8000,2330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
319,10921,550,98023,2019-11-06,318750,7176,2670,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
320,11070,80,98031,2019-09-11,489500,9139,2160,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
321,11070,100,98031,2019-11-05,429900,9700,1630,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
322,11100,50,98168,2019-04-01,180000,10868,540,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0
323,11100,455,98168,2019-04-23,400000,14049,1230,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
324,11290,200,98019,2019-03-25,565000,4354,1960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
325,11290,110,98019,2019-05-29,525000,5992,1620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
326,11290,140,98019,2019-08-26,560000,4643,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
327,11410,790,98028,2019-01-10,579000,9600,1300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
328,11410,239,98028,2019-01-16,632500,16800,2050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
329,11410,243,98028,2019-01-25,645000,12870,2020,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
330,11410,1500,98028,2019-05-05,541950,9993,1370,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
331,11410,699,98028,2019-05-20,682088,9668,2200,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
332,11410,416,98028,2019-06-24,410600,9930,890,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
333,11410,73,98028,2019-06-30,590000,17514,1760,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,1
334,11410,730,98028,2019-07-08,900000,211005,1140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
335,11410,1210,98028,2019-09-03,340000,7764,1160,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
336,11410,394,98028,2019-10-07,825000,41744,2220,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
337,11410,77,98028,2019-10-29,660000,10711,2290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
338,11410,135,98028,2019-11-06,2200000,180774,1410,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1,0
339,11410,99,98028,2019-12-04,782000,4722,2660,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
340,11410,144,98028,2019-12-09,470000,8193,1620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
341,11410,1057,98028,2019-08-07,649000,9709,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
342,11410,293,98028,2019-01-23,990000,4838,3220,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
343,11410,1063,98028,2019-02-28,1650000,6651,2910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
344,11410,291,98028,2019-05-09,1049990,4646,3220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
345,11410,288,98028,2019-05-26,1100000,4508,3490,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
346,11410,979,98028,2019-12-26,599500,236270,1450,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
347,11460,20,98023,2019-06-07,350000,10201,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
348,11460,90,98023,2019-08-01,319000,9553,1700,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
349,11470,240,98023,2019-09-17,400000,9679,1910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
350,11470,150,98023,2019-10-04,400000,10919,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
351,11470,300,98023,2019-10-18,348000,9600,1250,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
352,11470,40,98023,2019-12-06,407000,9917,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
353,11470,109,98023,2019-08-15,140000,7245,2810,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
354,11470,110,98023,2019-11-07,140000,7520,2810,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
355,11700,100,98116,2019-05-23,910000,5750,2160,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
